word,word_mark,pos_tag,annotation
and,and,CCONJ,O
to,to,PART,O
write,write,VERB,O
off,off,ADP,O
most,most,ADJ,O
of,of,ADP,O
the,the,DET,O
C,C,SYM,O
$,##$,SYM,O
6,6,NUM,O
.,##.,NUM,O
3,##3,NUM,O
million,million,NUM,O
carry,carry,VERB,O
ing,##ing,VERB,O
value,value,NOUN,O
of,of,ADP,O
its,its,PRON,O
Wind,Wind,PROPN,O
flower,##flower,PROPN,O
gold,gold,NOUN,O
property,property,NOUN,O
in,in,ADP,O
British,British,PROPN,B-geo
Columb,Columb,PROPN,I-geo
ia,##ia,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
AM,AM,PROPN,O
ER,##ER,PROPN,O
ICAN,##ICAN,PROPN,O
PRES,PRES,PROPN,O
IDENT,##IDENT,PROPN,O
C,C,PROPN,O
OS,##OS,PROPN,O
.,##.,PROPN,O
",",",",PUNCT,O
Oak,Oak,PROPN,B-geo
land,##land,PROPN,I-geo
",",",",PUNCT,O
sh,sh,NOUN,O
ipping,##ipping,NOUN,O
con,con,NOUN,O
cern,##cern,NOUN,O
",",",",PUNCT,O
ann,ann,ADJ,O
ual,##ual,ADJ,O
s,s,NOUN,O
ales,##ales,NOUN,O
of,of,ADP,O
$,$,SYM,O
2,2,NUM,O
.,##.,NUM,O
2,##2,NUM,O
billion,billion,NUM,O
",",",",PUNCT,O
NYSE,NYSE,PROPN,O
",",",",PUNCT,O
had,had,VERB,O
little,little,ADJ,O
damage,damage,NOUN,O
to,to,ADP,O
the,the,DET,O
c,c,NOUN,O
ran,##ran,NOUN,O
es,##es,NOUN,O
",",",",PUNCT,O
d,d,NOUN,O
ock,##ock,NOUN,O
or,or,CCONJ,O
rail,rail,NOUN,O
track,track,NOUN,O
at,at,ADP,O
its,its,PRON,O
container,container,NOUN,O
-,-,PUNCT,O
ship,ship,NOUN,O
fac,fac,NOUN,O
ility,##ility,NOUN,O
near,near,SCONJ,O
the,the,DET,O
coll,coll,VERB,O
apsed,##apsed,VERB,O
Route,Route,PROPN,B-geo
880,880,NUM,I-geo
over,over,NOUN,O
pass,##pass,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
That,That,DET,O
was,was,AUX,O
the,the,DET,O
question,question,NOUN,O
struct,struct,ADJ,O
ural,##ural,ADJ,O
engine,engine,NOUN,O
ers,##ers,NOUN,O
and,and,CCONJ,O
California,California,PROPN,B-geo
trans,trans,NOUN,O
portation,##portation,NOUN,O
offic,offic,NOUN,O
ials,##ials,NOUN,O
were,were,AUX,O
asking,asking,VERB,O
them,them,PRON,O
selves,##selves,PRON,O
yes,yes,NOUN,O
terday,##terday,NOUN,O
as,as,ADP,O
res,res,NOUN,O
cue,##cue,NOUN,O
workers,workers,NOUN,O
be,be,VERB,O
gan,##gan,VERB,O
the,the,DET,O
gru,gru,ADJ,O
esome,##esome,ADJ,O
task,task,NOUN,O
of,of,ADP,O
t,t,VERB,O
rying,##rying,VERB,O
to,to,PART,O
ext,ext,VERB,O
ract,##ract,VERB,O
as,as,ADV,O
many,many,ADJ,O
as,as,ADP,O
250,250,NUM,O
vict,vict,NOUN,O
ims,##ims,NOUN,O
from,from,ADP,O
b,b,ADP,O
ene,##ene,ADP,O
ath,##ath,ADP,O
the,the,DET,O
con,con,ADJ,O
crete,##crete,ADJ,O
sl,sl,NOUN,O
abs,##abs,NOUN,O
of,of,ADP,O
the,the,DET,O
double,double,ADJ,O
-,-,PUNCT,O
deck,deck,NOUN,O
N,N,PROPN,B-geo
im,##im,PROPN,I-geo
itz,##itz,PROPN,I-geo
Fre,Fre,PROPN,I-geo
eway,##eway,PROPN,I-geo
in,in,ADP,O
Oak,Oak,PROPN,B-geo
land,##land,PROPN,I-geo
that,that,DET,O
c,c,VERB,O
aved,##aved,VERB,O
in,in,ADP,O
during,during,ADP,O
Tuesday,Tuesday,PROPN,O
's,'s,PART,O
tem,tem,NOUN,O
bl,##bl,NOUN,O
or,##or,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Cal,Cal,PROPN,O
trans,##trans,PROPN,O
pl,pl,VERB,O
ans,##ans,VERB,O
to,to,PART,O
add,add,VERB,O
a,a,DET,O
second,second,ADJ,O
deck,deck,NOUN,O
for,for,ADP,O
b,b,NOUN,O
uses,##uses,NOUN,O
and,and,CCONJ,O
car,car,NOUN,O
pool,pool,NOUN,O
s,##s,NOUN,O
above,above,ADP,O
the,the,DET,O
med,med,NOUN,O
ian,##ian,NOUN,O
of,of,ADP,O
a,a,DET,O
2,2,NUM,O
.,##.,NUM,O
5,##5,NUM,O
-,-,PUNCT,O
mile,mile,NOUN,O
st,st,NOUN,O
retch,##retch,NOUN,O
of,of,ADP,O
the,the,DET,B-geo
Har,Har,PROPN,I-geo
bor,##bor,PROPN,I-geo
Fre,Fre,PROPN,I-geo
eway,##eway,PROPN,I-geo
just,just,ADV,O
south,south,ADV,O
of,of,ADP,O
Los,Los,PROPN,B-geo
Angel,Angel,PROPN,I-geo
es,##es,PROPN,I-geo
",",",",PUNCT,O
near,near,SCONJ,O
the,the,DET,B-geo
Mem,Mem,PROPN,I-geo
orial,##orial,PROPN,I-geo
Col,Col,PROPN,I-geo
iseum,##iseum,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
But,But,CCONJ,O
the,the,DET,O
great,great,ADJ,O
est,##est,ADJ,O
damage,damage,NOUN,O
was,was,AUX,O
vis,vis,VERB,O
ited,##ited,VERB,O
on,on,ADP,O
build,build,NOUN,O
ings,##ings,NOUN,O
and,and,CCONJ,O
road,road,NOUN,O
ways,##ways,NOUN,O
per,per,VERB,O
ched,##ched,VERB,O
upon,upon,SCONJ,O
land,land,NOUN,O
fill,##fill,NOUN,O
",",",",PUNCT,O
as,as,ADP,O
were,were,VERB,O
the,the,DET,B-geo
Mar,Mar,PROPN,I-geo
ina,##ina,PROPN,I-geo
District,District,PROPN,I-geo
of,of,ADP,O
San,San,PROPN,B-geo
Franc,Franc,PROPN,I-geo
isco,##isco,PROPN,I-geo
and,and,CCONJ,O
the,the,DET,B-geo
Bay,Bay,PROPN,I-geo
Bridge,Bridge,PROPN,I-geo
--,--,PUNCT,O
two,two,NUM,O
are,are,NOUN,O
as,##as,NOUN,O
of,of,ADP,O
maximum,maximum,ADJ,O
dev,dev,NOUN,O
ast,##ast,NOUN,O
ation,##ation,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
77,77,NUM,O
-,-,PUNCT,O
year,year,NOUN,O
-,-,PUNCT,O
old,old,ADJ,O
official,official,NOUN,O
",",",",PUNCT,O
who,who,PRON,O
overs,overs,VERB,O
aw,##aw,VERB,O
the,the,DET,O
building,building,NOUN,O
of,of,ADP,O
the,the,DET,B-geo
Ber,Ber,PROPN,I-geo
lin,##lin,PROPN,I-geo
Wall,Wall,PROPN,I-geo
",",",",PUNCT,O
was,was,AUX,O
rem,rem,VERB,O
oved,##oved,VERB,O
during,during,ADP,O
a,a,DET,O
me,me,NOUN,O
eting,##eting,NOUN,O
of,of,ADP,O
the,the,DET,O
163,163,NUM,O
-,-,PUNCT,O
member,member,NOUN,O
Commun,Commun,PROPN,O
ist,##ist,PROPN,O
Party,Party,PROPN,O
Central,Central,PROPN,O
Comm,Comm,PROPN,O
ittee,##ittee,PROPN,O
in,in,ADP,O
East,East,PROPN,B-geo
Ber,Ber,PROPN,I-geo
lin,##lin,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
While,While,SCONJ,O
Ste,Ste,PROPN,O
pp,##pp,PROPN,O
en,##en,PROPN,O
wolf,##wolf,PROPN,O
was,was,VERB,O
in,in,ADP,O
London,London,PROPN,B-geo
with,with,ADP,O
`,`,PUNCT,O
`,`,PUNCT,O
The,The,DET,O
G,G,NOUN,O
rap,##rap,NOUN,O
es,##es,NOUN,O
of,of,ADP,O
Wr,Wr,NOUN,O
ath,##ath,NOUN,O
",",",",PUNCT,O
'','',PUNCT,O
Bruce,Bruce,PROPN,O
S,S,PROPN,O
agan,##agan,PROPN,O
",",",",PUNCT,O
the,the,DET,O
president,president,NOUN,O
of,of,ADP,O
its,its,PRON,O
board,board,NOUN,O
of,of,ADP,O
direct,direct,NOUN,O
ors,##ors,NOUN,O
",",",",PUNCT,O
quiet,quiet,ADV,O
ly,##ly,ADV,O
return,return,VERB,O
ed,##ed,VERB,O
to,to,ADP,O
Chicago,Chicago,PROPN,B-geo
to,to,PART,O
buy,buy,VERB,O
a,a,DET,O
piece,piece,NOUN,O
of,of,ADP,O
real,real,ADJ,O
estate,estate,NOUN,O
in,in,ADP,O
the,the,DET,O
city,city,NOUN,O
's,'s,PART,O
rap,rap,ADV,O
id,##id,ADV,O
ly,##ly,ADV,O
rev,rev,VERB,O
iving,##iving,VERB,O
North,North,PROPN,B-geo
Hal,Hal,PROPN,I-geo
sted,##sted,PROPN,I-geo
Street,Street,PROPN,I-geo
rest,rest,NOUN,O
aur,##aur,NOUN,O
ant,##ant,NOUN,O
and,and,CCONJ,O
the,the,NOUN,O
ater,##ater,NOUN,O
dist,dist,NOUN,O
rict,##rict,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
What,What,PRON,O
will,will,AUX,O
Mr,Mr,PROPN,O
.,##.,PROPN,O
S,S,PROPN,O
agan,##agan,PROPN,O
do,do,VERB,O
with,with,ADP,O
his,his,PRON,O
new,new,ADJ,O
the,the,NOUN,O
ater,##ater,NOUN,O
building,building,NOUN,O
if,if,SCONJ,O
the,the,DET,O
all,all,NOUN,O
ure,##ure,NOUN,O
of,of,ADP,O
H,H,PROPN,B-geo
ollywood,##ollywood,PROPN,I-geo
and,and,CCONJ,O
Broad,Broad,PROPN,B-geo
way,##way,PROPN,I-geo
pro,pro,VERB,O
ves,##ves,VERB,O
too,too,ADV,O
much,much,ADJ,O
for,for,ADP,O
such,such,ADJ,O
Ste,Ste,PROPN,O
pp,##pp,PROPN,O
en,##en,PROPN,O
wolf,##wolf,PROPN,O
stal,stal,NOUN,O
warts,##warts,NOUN,O
as,as,ADP,O
John,John,PROPN,O
M,M,PROPN,O
alk,##alk,PROPN,O
ovich,##ovich,PROPN,O
-,-,PROPN,O
L,##L,PROPN,O
RB,##RB,PROPN,O
-,##-,PROPN,O
`,`,PUNCT,O
`,`,PUNCT,O
D,D,ADJ,O
anger,##anger,ADJ,O
ous,##ous,ADJ,O
L,L,PROPN,O
ia,##ia,PROPN,O
isons,##isons,PROPN,O
'','',PUNCT,O
-,-,PROPN,O
RR,##RR,PROPN,O
B,##B,PROPN,O
-,##-,PROPN,O
",",",",PUNCT,O
Jo,Jo,PROPN,O
an,##an,PROPN,O
Allen,Allen,PROPN,O
-,-,PROPN,O
L,##L,PROPN,O
RB,##RB,PROPN,O
-,##-,PROPN,O
`,`,PUNCT,O
`,`,PUNCT,O
The,The,DET,O
He,He,PROPN,O
idi,##idi,PROPN,O
Ch,Ch,PROPN,O
ron,##ron,PROPN,O
icles,##icles,PROPN,O
'','',PUNCT,O
-,-,PROPN,O
RR,##RR,PROPN,O
B,##B,PROPN,O
-,##-,PROPN,O
",",",",PUNCT,O
and,and,CCONJ,O
Gl,Gl,PROPN,O
enne,##enne,PROPN,O
Head,Head,PROPN,O
ly,##ly,PROPN,O
-,-,PROPN,O
L,##L,PROPN,O
RB,##RB,PROPN,O
-,##-,PROPN,O
`,`,PUNCT,O
`,`,PUNCT,O
L,L,ADJ,O
ones,##ones,ADJ,O
ome,##ome,ADJ,O
D,D,PROPN,O
ove,##ove,PROPN,O
'','',PUNCT,O
-,-,PROPN,O
RR,##RR,PROPN,O
B,##B,PROPN,O
-,##-,PROPN,O
",",",",PUNCT,O
and,and,CCONJ,O
the,the,DET,O
company,company,NOUN,O
cr,cr,VERB,O
umbles,##umbles,VERB,O
?,?,PUNCT,O
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
App,App,PROPN,O
ell,##ell,PROPN,O
ate,##ate,PROPN,O
Div,Div,PROPN,O
ision,##ision,PROPN,O
of,of,ADP,O
New,New,PROPN,O
York,York,PROPN,O
State,State,PROPN,O
Sup,Sup,PROPN,O
reme,##reme,PROPN,O
Court,Court,PROPN,O
d,d,VERB,O
ism,##ism,VERB,O
iss,##iss,VERB,O
ed,##ed,VERB,O
six,six,NUM,O
law,law,NOUN,O
suits,##suits,NOUN,O
att,att,VERB,O
empt,##empt,VERB,O
ing,##ing,VERB,O
to,to,PART,O
block,block,VERB,O
a,a,DET,O
$,$,SYM,O
2,2,NUM,O
.,##.,NUM,O
5,##5,NUM,O
billion,billion,NUM,O
project,project,NOUN,O
planned,planned,VERB,O
for,for,ADP,O
42,42,PROPN,B-geo
nd,##nd,PROPN,I-geo
Street,Street,PROPN,I-geo
in,in,ADP,O
Man,Man,PROPN,B-geo
hattan,##hattan,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Before,Before,ADP,O
the,the,DET,O
G,G,PROPN,O
ut,##ut,PROPN,O
fre,##fre,PROPN,O
und,##und,PROPN,O
s,##s,PROPN,O
f,f,ADV,O
inally,##inally,ADV,O
left,left,VERB,O
this,this,DET,O
un,un,ADJ,O
friendly,##friendly,ADJ,O
environment,environment,NOUN,O
for,for,ADP,O
a,a,DET,O
pro,pro,ADJ,O
d,##d,ADJ,O
igious,##igious,ADJ,O
du,du,NOUN,O
plex,##plex,NOUN,O
on,on,ADP,O
Fif,Fif,PROPN,B-geo
th,##th,PROPN,I-geo
A,A,PROPN,I-geo
venue,##venue,PROPN,I-geo
and,and,CCONJ,O
an,an,DET,O
18,18,ADJ,O
th,##th,ADJ,O
-,-,PUNCT,O
century,century,NOUN,O
m,m,NOUN,O
ansion,##ansion,NOUN,O
with,with,ADP,O
a,a,DET,O
s,s,ADV,O
pecially,##pecially,ADV,O
exc,exc,VERB,O
av,##av,VERB,O
ated,##ated,VERB,O
$,$,SYM,O
1,1,NUM,O
million,million,NUM,O
gar,gar,NOUN,O
age,##age,NOUN,O
in,in,ADP,O
Paris,Paris,PROPN,B-geo
",",",",PUNCT,O
the,the,DET,O
Post,Post,PROPN,O
els,##els,PROPN,O
had,had,AUX,O
ob,ob,VERB,O
tained,##tained,VERB,O
an,an,DET,O
in,in,NOUN,O
j,##j,NOUN,O
unction,##unction,NOUN,O
to,to,PART,O
pre,pre,VERB,O
vent,##vent,VERB,O
any,any,DET,O
future,future,ADJ,O
ho,ho,NOUN,O
isting,##isting,NOUN,O
of,of,ADP,O
t,t,NOUN,O
rees,##rees,NOUN,O
",",",",PUNCT,O
and,and,CCONJ,O
in,in,ADP,O
a,a,DET,O
ne,ne,ADJ,O
igh,##igh,ADJ,O
bor,##bor,ADJ,O
ly,##ly,ADJ,O
spirit,spirit,NOUN,O
hit,hit,VERB,O
both,both,CCONJ,O
the,the,DET,O
G,G,PROPN,O
ut,##ut,PROPN,O
fre,##fre,PROPN,O
und,##und,PROPN,O
s,##s,PROPN,O
and,and,CCONJ,O
the,the,DET,O
building,building,NOUN,O
with,with,ADP,O
a,a,DET,O
$,$,SYM,O
35,35,NUM,O
million,million,NUM,O
law,law,NOUN,O
suit,##suit,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Some,Some,DET,O
pretty,pretty,ADV,O
se,se,ADJ,O
amy,##amy,ADJ,O
stuff,stuff,NOUN,O
built,built,VERB,O
the,the,DET,O
turn,turn,NOUN,O
-,-,PUNCT,O
of,of,ADP,O
-,-,PUNCT,O
the,the,DET,O
-,-,PUNCT,O
century,century,NOUN,O
fam,fam,NOUN,O
ilies,##ilies,NOUN,O
',',PART,O
Fif,Fif,PROPN,B-geo
th,##th,PROPN,I-geo
A,A,PROPN,I-geo
venue,##venue,PROPN,I-geo
and,and,CCONJ,O
New,New,PROPN,B-geo
port,##port,PROPN,I-geo
pal,pal,NOUN,O
azz,##azz,NOUN,O
i,##i,NOUN,O
and,and,CCONJ,O
end,end,VERB,O
owed,##owed,VERB,O
their,their,PRON,O
d,d,NOUN,O
aughters,##aughters,NOUN,O
',',PART,O
w,w,NOUN,O
edd,##edd,NOUN,O
ings,##ings,NOUN,O
to,to,ADP,O
foreign,foreign,ADJ,O
nob,nob,NOUN,O
le,##le,NOUN,O
men,##men,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Rod,Rod,PROPN,O
rig,##rig,PROPN,O
o,##o,PROPN,O
Mir,Mir,PROPN,O
anda,##anda,PROPN,O
",",",",PUNCT,O
a,a,DET,O
local,local,ADJ,O
law,law,NOUN,O
yer,##yer,NOUN,O
and,and,CCONJ,O
human,human,ADJ,O
-,-,PUNCT,O
rights,rights,NOUN,O
monitor,monitor,NOUN,O
",",",",PUNCT,O
rec,rec,VERB,O
alls,##alls,VERB,O
an,an,DET,O
int,int,ADJ,O
ox,##ox,ADJ,O
icated,##icated,ADJ,O
N,N,PROPN,O
orie,##orie,PROPN,O
ga,##ga,PROPN,O
vis,vis,VERB,O
iting,##iting,VERB,O
prison,prison,NOUN,O
ers,##ers,NOUN,O
in,in,ADP,O
their,their,PRON,O
cells,cells,NOUN,O
at,at,ADP,O
the,the,DET,O
5,5,ADJ,B-geo
th,##th,ADJ,I-geo
Zone,Zone,PROPN,I-geo
G,G,PROPN,I-geo
arrison,##arrison,PROPN,I-geo
head,head,NOUN,O
quarters,##quarters,NOUN,O
in,in,ADP,O
David,David,PROPN,B-geo
",",",",PUNCT,O
where,where,ADV,O
he,he,PRON,O
had,had,VERB,O
his,his,PRON,O
off,off,NOUN,O
ices,##ices,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
He,He,PRON,O
signed,signed,VERB,O
up,up,ADP,O
for,for,ADP,O
intelligence,intelligence,NOUN,O
and,and,CCONJ,O
counter,counter,NOUN,O
-,-,NOUN,O
intelligence,intelligence,NOUN,O
training,training,NOUN,O
under,under,ADP,O
American,American,ADJ,O
offic,offic,NOUN,O
ers,##ers,NOUN,O
at,at,ADP,O
Fort,Fort,PROPN,B-geo
G,G,PROPN,I-geo
ul,##ul,PROPN,I-geo
ick,##ick,PROPN,I-geo
in,in,ADP,O
Pan,Pan,PROPN,B-geo
ama,##ama,PROPN,I-geo
in,in,ADP,O
July,July,PROPN,O
1967,1967,NUM,O
",",",",PUNCT,O
according,according,VERB,O
to,to,ADP,O
a,a,DET,O
copy,copy,NOUN,O
of,of,ADP,O
a,a,DET,O
1983,1983,NUM,O
res,res,NOUN,O
ume,##ume,NOUN,O
with,with,ADP,O
details,details,NOUN,O
Mr,Mr,PROPN,O
.,##.,PROPN,O
N,N,PROPN,O
orie,##orie,PROPN,O
ga,##ga,PROPN,O
has,has,AUX,O
since,since,ADV,O
classified,classified,VERB,O
as,as,ADP,O
secret,secret,ADJ,O
.,.,PUNCT,O
###,###,SPACE,O
Even,Even,ADV,O
the,the,DET,O
U,U,PROPN,O
.,##.,PROPN,O
S,##S,PROPN,O
.,##.,PROPN,O
Forest,Forest,PROPN,O
Service,Service,PROPN,O
",",",",PUNCT,O
whose,whose,DET,O
len,len,ADJ,O
ient,##ient,ADJ,O
`,`,PUNCT,O
`,`,PUNCT,O
multiple,multiple,ADJ,O
-,-,PUNCT,O
use,use,NOUN,O
'','',PUNCT,O
phil,phil,NOUN,O
os,##os,NOUN,O
ophy,##ophy,NOUN,O
perm,perm,VERB,O
its,##its,VERB,O
m,m,VERB,O
otor,##otor,VERB,O
ized,##ized,VERB,O
veh,veh,NOUN,O
icles,##icles,NOUN,O
on,on,ADP,O
th,th,NOUN,O
ousands,##ousands,NOUN,O
of,of,ADP,O
m,m,NOUN,O
iles,##iles,NOUN,O
of,of,ADP,O
its,its,PRON,O
tra,tra,NOUN,O
ils,##ils,NOUN,O
ac,ac,ADP,O
ross,##ross,ADP,O
the,the,DET,O
U,U,PROPN,B-geo
.,##.,PROPN,I-geo
S,##S,PROPN,I-geo
.,##.,PROPN,I-geo
",",",",PUNCT,O
has,has,AUX,O
be,be,VERB,O
gun,##gun,VERB,O
to,to,PART,O
close,close,VERB,O
some,some,DET,O
lands,lands,NOUN,O
to,to,ADP,O
the,the,DET,O
b,b,NOUN,O
ikes,##ikes,NOUN,O
",",",",PUNCT,O
including,including,VERB,O
major,major,ADJ,O
port,port,NOUN,O
ions,##ions,NOUN,O
of,of,ADP,O
the,the,DET,O
popular,popular,ADJ,O
Pacific,Pacific,PROPN,B-geo
C,C,PROPN,I-geo
rest,##rest,PROPN,I-geo
Tra,Tra,PROPN,I-geo
il,##il,PROPN,I-geo
",",",",PUNCT,O
which,which,DET,O
st,st,VERB,O
ret,##ret,VERB,O
ches,##ches,VERB,O
from,from,ADP,O
California,California,PROPN,B-geo
to,to,ADP,O
Canada,Canada,PROPN,B-geo
.,.,PUNCT,O
###,###,SPACE,O
In,In,ADP,O
one,one,NUM,O
ad,ad,NOUN,O
",",",",PUNCT,O
a,a,DET,O
photo,photo,NOUN,O
of,of,ADP,O
the,the,DET,O
inter,inter,NOUN,O
ior,##ior,NOUN,O
of,of,ADP,O
the,the,DET,B-geo
S,S,PROPN,I-geo
ain,##ain,PROPN,I-geo
te,##te,PROPN,I-geo
-,-,PUNCT,I-geo
Ch,Ch,PROPN,I-geo
ap,##ap,PROPN,I-geo
elle,##elle,PROPN,I-geo
in,in,ADP,O
Paris,Paris,PROPN,B-geo
is,is,AUX,O
pa,pa,VERB,O
ired,##ired,VERB,O
with,with,ADP,O
the,the,DET,O
head,head,NOUN,O
line,##line,NOUN,O
",",",",PUNCT,O
`,`,PUNCT,O
`,`,PUNCT,O
The,The,DET,O
only,only,ADJ,O
book,book,NOUN,O
more,more,ADV,O
respected,respected,ADJ,O
than,than,SCONJ,O
ours,ours,ADJ,O
does,does,AUX,O
n,n,PART,O
't,##'t,PART,O
accept,accept,VERB,O
advertising,advertising,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
'','',PUNCT,O
In,In,ADP,O
19,19,NUM,O
41,##41,NUM,O
",",",",PUNCT,O
Ra,Ra,PROPN,O
eder,##eder,PROPN,O
and,and,CCONJ,O
the,the,DET,O
German,German,ADJ,O
n,n,NOUN,O
avy,##avy,NOUN,O
threat,threat,VERB,O
ened,##ened,VERB,O
to,to,PART,O
attack,attack,VERB,O
the,the,DET,B-geo
Pan,Pan,PROPN,I-geo
ama,##ama,PROPN,I-geo
Can,Can,PROPN,I-geo
al,##al,PROPN,I-geo
",",",",PUNCT,O
so,so,ADV,O
we,we,PRON,O
created,created,VERB,O
the,the,DET,O
Southern,Southern,PROPN,O
Command,Command,PROPN,O
in,in,ADP,O
Pan,Pan,PROPN,B-geo
ama,##ama,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
According,According,VERB,O
to,to,ADP,O
the,the,DET,O
Middle,Middle,PROPN,O
East,East,PROPN,O
Economic,Economic,PROPN,O
Sur,Sur,PROPN,O
vey,##vey,PROPN,O
",",",",PUNCT,O
the,the,DET,O
North,North,ADJ,O
African,African,ADJ,O
nation,nation,NOUN,O
is,is,AUX,O
holding,holding,VERB,O
t,t,NOUN,O
alks,##alks,NOUN,O
with,with,ADP,O
Italy,Italy,PROPN,B-geo
for,for,ADP,O
adding,adding,VERB,O
a,a,DET,O
fourth,fourth,ADJ,O
pipe,pipe,NOUN,O
to,to,ADP,O
a,a,DET,O
section,section,NOUN,O
of,of,ADP,O
the,the,DET,O
Trans,Trans,PROPN,O
-,-,PROPN,O
Med,Med,PROPN,O
iterranean,##iterranean,PROPN,O
p,p,NOUN,O
ip,##ip,NOUN,O
eline,##eline,NOUN,O
",",",",PUNCT,O
exp,exp,VERB,O
anding,##anding,VERB,O
capacity,capacity,NOUN,O
by,by,ADP,O
up,up,ADP,O
to,to,PART,O
six,six,NUM,O
billion,billion,NUM,O
c,c,ADJ,O
ub,##ub,ADJ,O
ic,##ic,ADJ,O
met,met,NOUN,O
ers,##ers,NOUN,O
a,a,DET,O
year,year,NOUN,O
from,from,ADP,O
12,12,NUM,O
.,##.,NUM,O
5,##5,NUM,O
billion,billion,NUM,O
.,.,PUNCT,O
###,###,SPACE,O
China,China,PROPN,B-geo
will,will,AUX,O
sp,sp,VERB,O
end,##end,VERB,O
$,$,SYM,O
9,9,NUM,O
.,##.,NUM,O
45,##45,NUM,O
million,million,NUM,O
for,for,ADP,O
urg,urg,ADJ,O
ent,##ent,ADJ,O
main,main,NOUN,O
tenance,##tenance,NOUN,O
on,on,ADP,O
T,T,PROPN,B-geo
ib,##ib,PROPN,I-geo
et,##et,PROPN,I-geo
's,'s,PART,O
P,P,PROPN,B-geo
otal,##otal,PROPN,I-geo
a,##a,PROPN,I-geo
Pal,Pal,PROPN,I-geo
ace,##ace,PROPN,I-geo
",",",",PUNCT,O
former,former,ADJ,O
home,home,NOUN,O
of,of,ADP,O
the,the,DET,O
D,D,PROPN,O
al,##al,PROPN,O
ai,##ai,PROPN,O
L,L,PROPN,O
ama,##ama,PROPN,O
",",",",PUNCT,O
the,the,DET,O
China,China,PROPN,O
News,News,PROPN,O
Service,Service,PROPN,O
said,said,VERB,O
.,.,PUNCT,O
###,###,SPACE,O
And,And,CCONJ,O
then,then,ADV,O
there,there,PRON,O
is,is,AUX,O
his,his,PRON,O
not,not,NOUN,O
ion,##ion,NOUN,O
of,of,ADP,O
an,an,DET,O
Irish,Irish,ADJ,O
-,-,PUNCT,O
Soviet,Soviet,ADJ,O
ch,ch,NOUN,O
arter,##arter,NOUN,O
air,air,NOUN,O
line,##line,NOUN,O
to,to,PART,O
fer,fer,VERB,O
ry,##ry,VERB,O
Ar,Ar,PROPN,O
men,##men,PROPN,O
ians,##ians,PROPN,O
to,to,ADP,O
Los,Los,PROPN,B-geo
Angel,Angel,PROPN,I-geo
es,##es,PROPN,I-geo
via,via,ADP,O
Sh,Sh,PROPN,B-geo
annon,##annon,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
A,A,PROPN,O
er,##er,PROPN,O
of,##of,PROPN,O
lot,##lot,PROPN,O
car,car,VERB,O
ried,##ried,VERB,O
about,about,ADP,O
125,125,NUM,O
million,million,NUM,O
pass,pass,NOUN,O
engers,##engers,NOUN,O
last,last,ADJ,O
year,year,NOUN,O
",",",",PUNCT,O
and,and,CCONJ,O
Sh,Sh,PROPN,B-geo
annon,##annon,PROPN,I-geo
Air,Air,PROPN,I-geo
port,##port,PROPN,I-geo
",",",",PUNCT,O
the,the,DET,O
air,air,NOUN,O
line,##line,NOUN,O
's,'s,PART,O
largest,largest,ADJ,O
trans,trans,NOUN,O
it,##it,NOUN,O
air,air,NOUN,O
port,##port,NOUN,O
outside,outside,ADP,O
the,the,DET,B-geo
Soviet,Soviet,PROPN,I-geo
Union,Union,PROPN,I-geo
",",",",PUNCT,O
saw,saw,VERB,O
1,1,NUM,O
",","##,",NUM,O
400,##400,NUM,O
A,A,PROPN,O
er,##er,PROPN,O
of,##of,PROPN,O
lot,##lot,PROPN,O
fl,fl,NOUN,O
ights,##ights,NOUN,O
and,and,CCONJ,O
250,250,NUM,O
",","##,",NUM,O
000,##000,NUM,O
pass,pass,NOUN,O
engers,##engers,NOUN,O
pass,pass,VERB,O
through,through,ADP,O
.,.,PUNCT,O
###,###,SPACE,O
Last,Last,ADJ,O
year,year,NOUN,O
",",",",PUNCT,O
the,the,DET,O
Irish,Irish,ADJ,O
air,air,NOUN,O
port,##port,NOUN,O
author,author,NOUN,O
ity,##ity,NOUN,O
",",",",PUNCT,O
in,in,ADP,O
a,a,DET,O
j,j,ADJ,O
oint,##oint,ADJ,O
venture,venture,NOUN,O
with,with,ADP,O
A,A,PROPN,O
er,##er,PROPN,O
of,##of,PROPN,O
lot,##lot,PROPN,O
",",",",PUNCT,O
opened,opened,VERB,O
four,four,NUM,O
hard,hard,ADJ,O
-,-,PUNCT,O
currency,currency,NOUN,O
duty,duty,NOUN,O
-,-,PUNCT,O
